"Downloaded on",02/27/2024,"22:09:49 EST"
"Search URL",https://www.congress.gov/search?q=%7B%22search%22%3A%22gun%22%2C%22congress%22%3A%5B%22117%22%2C%22116%22%2C%22115%22%2C%22114%22%2C%22113%22%2C%22112%22%2C%22111%22%2C%22110%22%2C%22109%22%2C%22108%22%2C%22107%22%5D%2C%22source%22%3A%22legislation%22%2C%22bill-status%22%3A%22all%22%7D

,"Resize row height to view Amendment Text (Latest) as Excel may have collapsed cells with large texts."

"Legislation Number",URL,Congress,Title
"H.R. 1823",https://www.congress.gov/bill/112th-congress/house-bill/1823,"112th Congress (2011-2012)","Criminal Code Modernization and Simplification Act of 2011"
"H.R. 4310",https://www.congress.gov/bill/112th-congress/house-bill/4310,"112th Congress (2011-2012)","National Defense Authorization Act for Fiscal Year 2013"
"H.R. 2829",https://www.congress.gov/bill/112th-congress/house-bill/2829,"112th Congress (2011-2012)","United Nations Transparency, Accountability, and Reform Act of 2011"
"H.R. 3070",https://www.congress.gov/bill/112th-congress/house-bill/3070,"112th Congress (2011-2012)","Departments of Labor, Health and Human Services, and Education, and Related Agencies Appropriations Act, 2012"
"H.R. 3989",https://www.congress.gov/bill/112th-congress/house-bill/3989,"112th Congress (2011-2012)","Student Success Act"
"S. 2323",https://www.congress.gov/bill/112th-congress/senate-bill/2323,"112th Congress (2011-2012)","Commerce, Justice, Science, and Related Agencies Appropriations Act, 2013"
"S. 1848",https://www.congress.gov/bill/112th-congress/senate-bill/1848,"112th Congress (2011-2012)","United Nations Transparency, Accountability, and Reform Act of 2011"
"S. 1572",https://www.congress.gov/bill/112th-congress/senate-bill/1572,"112th Congress (2011-2012)","Commerce, Justice, Science, and Related Agencies Appropriations Act, 2012"
"H.R. 1950",https://www.congress.gov/bill/112th-congress/house-bill/1950,"112th Congress (2011-2012)","To enact title 54, United States Code, ""National Park System"", as positive law."
"S. 1599",https://www.congress.gov/bill/112th-congress/senate-bill/1599,"112th Congress (2011-2012)","Departments of Labor, Health and Human Services, and Education, and Related Agencies Appropriations Act, 2012"
"S. 981",https://www.congress.gov/bill/112th-congress/senate-bill/981,"112th Congress (2011-2012)","National Defense Authorization Act for Fiscal Year 2012"
"S. 3295",https://www.congress.gov/bill/112th-congress/senate-bill/3295,"112th Congress (2011-2012)","Departments of Labor, Health and Human Services, and Education, and Related Agencies Appropriations Act, 2013"
"S. 3578",https://www.congress.gov/bill/112th-congress/senate-bill/3578,"112th Congress (2011-2012)","Elementary and Secondary Education Reauthorization Act of 2011"
"H.R. 2055",https://www.congress.gov/bill/112th-congress/house-bill/2055,"112th Congress (2011-2012)","Consolidated Appropriations Act, 2012"
"H.R. 2112",https://www.congress.gov/bill/112th-congress/house-bill/2112,"112th Congress (2011-2012)","Consolidated and Further Continuing Appropriations Act, 2012"
"H.R. 3671",https://www.congress.gov/bill/112th-congress/house-bill/3671,"112th Congress (2011-2012)","Consolidated Appropriations Act, 2012"
"S. 418",https://www.congress.gov/bill/112th-congress/senate-bill/418,"112th Congress (2011-2012)","A bill to award a Congressional Gold Medal to the World War II members of the Civil Air Patrol."
"H.R. 719",https://www.congress.gov/bill/112th-congress/house-bill/719,"112th Congress (2011-2012)","To award a Congressional Gold Medal to the World War II members of the Civil Air Patrol."
"H.R. 257",https://www.congress.gov/bill/111th-congress/house-bill/257,"111th Congress (2009-2010)","Child Gun Safety and Gun Access Prevention Act of 2009"
"H.R. 2324",https://www.congress.gov/bill/111th-congress/house-bill/2324,"111th Congress (2009-2010)","Gun Show Loophole Closing Act of 2009"
"S. 843",https://www.congress.gov/bill/111th-congress/senate-bill/843,"111th Congress (2009-2010)","Gun Show Background Check Act of 2009"
"H.R. 4298",https://www.congress.gov/bill/111th-congress/house-bill/4298,"111th Congress (2009-2010)","Gun Trafficking Prevention Act of 2009"
"S. 2878",https://www.congress.gov/bill/111th-congress/senate-bill/2878,"111th Congress (2009-2010)","Gun Trafficking Prevention Act of 2009"
"H.R. 5827",https://www.congress.gov/bill/111th-congress/house-bill/5827,"111th Congress (2009-2010)","Protecting Gun Owners in Bankruptcy Act of 2010"
"S. 3654",https://www.congress.gov/bill/111th-congress/senate-bill/3654,"111th Congress (2009-2010)","Protecting Gun Owners in Bankruptcy Act of 2010"
"H.R. 6137",https://www.congress.gov/bill/111th-congress/house-bill/6137,"111th Congress (2009-2010)","Preventing Gun Violence Act"
"H.R. 1303",https://www.congress.gov/bill/111th-congress/house-bill/1303,"111th Congress (2009-2010)","CAN DO Act of 2009"
"H.Res. 1365",https://www.congress.gov/bill/111th-congress/house-resolution/1365,"111th Congress (2009-2010)","Commending the National Rifle Association for developing the Eddie Eagle GunSafe Program and teaching 23,000,000 children its lifesaving message."
"H.R. 3021",https://www.congress.gov/bill/111th-congress/house-bill/3021,"111th Congress (2009-2010)","Citizens Protection Act of 2009"
"H.R. 5150",https://www.congress.gov/bill/111th-congress/house-bill/5150,"111th Congress (2009-2010)","To restore Second Amendment rights in the District of Columbia."
"S. 3265",https://www.congress.gov/bill/111th-congress/senate-bill/3265,"111th Congress (2009-2010)","Second Amendment Enforcement Act"
"H.R. 5162",https://www.congress.gov/bill/111th-congress/house-bill/5162,"111th Congress (2009-2010)","To restore Second Amendment rights in the District of Columbia."
"H.R. 2202",https://www.congress.gov/bill/111th-congress/house-bill/2202,"111th Congress (2009-2010)","Child Safety and Home Security Act of 2009"
"S. 160",https://www.congress.gov/bill/111th-congress/senate-bill/160,"111th Congress (2009-2010)","District of Columbia House Voting Rights Act of 2009"
"H.R. 3022",https://www.congress.gov/bill/111th-congress/house-bill/3022,"111th Congress (2009-2010)","Second Amendment Protection Act of 2009"
"H.R. 6362",https://www.congress.gov/bill/111th-congress/house-bill/6362,"111th Congress (2009-2010)","SAVE Act"
"H.R. 17",https://www.congress.gov/bill/111th-congress/house-bill/17,"111th Congress (2009-2010)","Citizens' Self-Defense Act of 2009"
"H.Res. 258",https://www.congress.gov/bill/111th-congress/house-resolution/258,"111th Congress (2009-2010)","Expressing the sense of the House of Representatives regarding drug trafficking in Mexico."
"S.Res. 72",https://www.congress.gov/bill/111th-congress/senate-resolution/72,"111th Congress (2009-2010)","A resolution expressing the sense of the Senate regarding drug trafficking in Mexico."
"H.R. 4000",https://www.congress.gov/bill/111th-congress/house-bill/4000,"111th Congress (2009-2010)","Conflict Resolution and Mediation Act of 2009"
"H.R. 4686",https://www.congress.gov/bill/111th-congress/house-bill/4686,"111th Congress (2009-2010)","Rota Cultural and Natural Resources Study Act"
"H.Res. 681",https://www.congress.gov/bill/111th-congress/house-resolution/681,"111th Congress (2009-2010)","Expressing condolences to the family and loved ones of Agent Robert Rosas and standing in solidarity with the brave men and women of the United States Border Patrol as they remember the service and sacrifice of Agent Rosas and continue their mission to preserve and defend our borders."
"H.Res. 568",https://www.congress.gov/bill/111th-congress/house-resolution/568,"111th Congress (2009-2010)","Recognizing the 150th anniversary of John Brown's raid in Harpers Ferry, West Virginia."
"H.R. 2924",https://www.congress.gov/bill/111th-congress/house-bill/2924,"111th Congress (2009-2010)","Presidential Commission to Study the Culture and Glorification of Violence in America Act"
"S. 2462",https://www.congress.gov/bill/111th-congress/senate-bill/2462,"111th Congress (2009-2010)","A bill to suspend temporarily the duty on electric pneumatic airsoft rifles."
"H.R. 1074",https://www.congress.gov/bill/111th-congress/house-bill/1074,"111th Congress (2009-2010)","Firearms Interstate Commerce Reform Act"
"H.Res. 290",https://www.congress.gov/bill/111th-congress/house-resolution/290,"111th Congress (2009-2010)","Honoring the lives, and mourning the loss, of Sergeant Mark Dunakin, Sergeant Ervin Romans, Sergeant Daniel Sakai, and Officer John Hege, members of the Oakland Police Department in California who were brutally slain in the line of duty."
"H.Res. 625",https://www.congress.gov/bill/111th-congress/house-resolution/625,"111th Congress (2009-2010)","Recognizing and commending the 2009 National Veterans Wheelchair Games, to be held in Spokane, Washington, July 13 through 18, 2009."
"H.Res. 1534",https://www.congress.gov/bill/111th-congress/house-resolution/1534,"111th Congress (2009-2010)","Honoring Special Agent William G. Clark of the Bureau of Alcohol, Tobacco, Firearms and Explosives for his heroic actions while protecting the life of a woman in danger."
"H.Res. 1440",https://www.congress.gov/bill/111th-congress/house-resolution/1440,"111th Congress (2009-2010)","Recognizing and supporting Israel's right to defend itself."
"H.Res. 1505",https://www.congress.gov/bill/111th-congress/house-resolution/1505,"111th Congress (2009-2010)","Expressing the sense of the House of Representatives that the Secretary of the Navy should name the next appropriate naval ship in honor of World War II Medal of Honor recipient John William Finn."
"S. 556",https://www.congress.gov/bill/111th-congress/senate-bill/556,"111th Congress (2009-2010)","Firearms Transfer Improvement Act"
"S. 1638",https://www.congress.gov/bill/111th-congress/senate-bill/1638,"111th Congress (2009-2010)","Amtrak Secure Transportation of Firearms Act"
"H.Res. 1217",https://www.congress.gov/bill/111th-congress/house-resolution/1217,"111th Congress (2009-2010)","Honoring Fort Drum's soldiers of the 10th Mountain Division for their past and continuing contributions to the security of the United States."
"H.R. 3789",https://www.congress.gov/bill/111th-congress/house-bill/3789,"111th Congress (2009-2010)","Amtrak Secure Transportation of Firearms Act"
"H.R. 1534",https://www.congress.gov/bill/111th-congress/house-bill/1534,"111th Congress (2009-2010)","To direct the Secretary of Defense and the Chairman of the Joint Chiefs of Staff to jointly carry out a study on the use of thorium-liquid fueled nuclear reactors for naval power needs, and for other purposes."
"H.R. 442",https://www.congress.gov/bill/111th-congress/house-bill/442,"111th Congress (2009-2010)","Veterans' Heritage Firearms Act of 2009"
"H.Res. 1708",https://www.congress.gov/bill/111th-congress/house-resolution/1708,"111th Congress (2009-2010)","Recognizing the destructive role of the Government of Eritrea and calling on the Secretary of State to designate Eritrea as a country that has provided support for international terrorism."
"H.Con.Res. 87",https://www.congress.gov/bill/111th-congress/house-concurrent-resolution/87,"111th Congress (2009-2010)","Observing the 15th anniversary of the Rwandan genocide and calling on all responsible nations to uphold the principles of the Convention on the Prevention and Punishment of the Crime of Genocide."
"H.R. 1529",https://www.congress.gov/bill/111th-congress/house-bill/1529,"111th Congress (2009-2010)","Second Chance for Ex-Offenders Act of 2009"
"H.Res. 364",https://www.congress.gov/bill/111th-congress/house-resolution/364,"111th Congress (2009-2010)","Condemning all forms of anti-Semitism and reaffirming the support of Congress for the mandate of the Special Envoy to Monitor and Combat Anti-Semitism, and for other purposes."
"S. 3273",https://www.congress.gov/bill/111th-congress/senate-bill/3273,"111th Congress (2009-2010)","Southern Border Security Assistance Act"
"H.Res. 1032",https://www.congress.gov/bill/111th-congress/house-resolution/1032,"111th Congress (2009-2010)","Expressing the sense of the House of Representatives that the United States should continue to assist the Government of Mexico in fighting the drug cartels and curbing violence against Mexican and United States citizens, both in the United States and abroad."
"H.R. 3893",https://www.congress.gov/bill/111th-congress/house-bill/3893,"111th Congress (2009-2010)","First State National Historical Park Act"
"S. 1801",https://www.congress.gov/bill/111th-congress/senate-bill/1801,"111th Congress (2009-2010)","First State National Historical Park Act"
"S. 167",https://www.congress.gov/bill/111th-congress/senate-bill/167,"111th Congress (2009-2010)","COPS Improvements Act of 2009"
"H.R. 1139",https://www.congress.gov/bill/111th-congress/house-bill/1139,"111th Congress (2009-2010)","COPS Improvements Act of 2009"
"H.R. 45",https://www.congress.gov/bill/111th-congress/house-bill/45,"111th Congress (2009-2010)","Blair Holt's Firearm Licensing and Record of Sale Act of 2009"
"H.R. 1448",https://www.congress.gov/bill/111th-congress/house-bill/1448,"111th Congress (2009-2010)","Border Reinforcement and Violence Reduction Act of 2009"
"S. 159",https://www.congress.gov/bill/111th-congress/senate-bill/159,"111th Congress (2009-2010)","Paterson Great Falls National Historical Park Act"
"H.R. 280",https://www.congress.gov/bill/111th-congress/house-bill/280,"111th Congress (2009-2010)","Paterson Great Falls National Historical Park Act"
"S. 3456",https://www.congress.gov/bill/111th-congress/senate-bill/3456,"111th Congress (2009-2010)","Military Construction Authorization Act for Fiscal Year 2011"
"H.R. 1022",https://www.congress.gov/bill/111th-congress/house-bill/1022,"111th Congress (2009-2010)","Gang Prevention, Intervention, and Suppression Act"
"H.R. 1358",https://www.congress.gov/bill/111th-congress/house-bill/1358,"111th Congress (2009-2010)","Burt Lake Band of Ottawa and Chippewa Indians Reaffirmation Act"
"S. 3455",https://www.congress.gov/bill/111th-congress/senate-bill/3455,"111th Congress (2009-2010)","Department of Defense Authorization Act for Fiscal Year 2011"
"S. 3454",https://www.congress.gov/bill/111th-congress/senate-bill/3454,"111th Congress (2009-2010)","National Defense Authorization Act for Fiscal Year 2011"
